סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
264732614,2000-04-13 14:14:32,S8255XN,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
222376291,2018-10-24 21:14:43,S35404A,"Unspecified injury of right renal vein, initial encounter",icd10
372148593,1999-06-23 10:49:32,S22032D,"Unstable burst fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing",icd10
282709871,1999-01-02 10:22:06,S52331H,"Displaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type I or II with delayed healing",icd10
277126805,1974-04-06 09:34:08,S85919S,"Laceration of unspecified blood vessel at lower leg level, unspecified leg, sequela",icd10
325576352,1980-11-10 18:30:31,S72333F,"Displaced oblique fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
331732324,1978-09-19 07:01:15,S52513F,"Displaced fracture of unspecified radial styloid process, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
293305937,1993-01-10 21:01:24,T84218A,"Breakdown (mechanical) of internal fixation device of other bones, initial encounter",icd10
362465288,2017-07-25 17:02:31,T503X4D,"Poisoning by electrolytic, caloric and water-balance agents, undetermined, subsequent encounter",icd10
362625872,2009-04-25 14:23:39,O8832,Pyemic and septic embolism in childbirth,icd10
321456335,1993-12-06 22:07:02,S90222S,"Contusion of left lesser toe(s) with damage to nail, sequela",icd10
345457003,1999-11-29 14:23:05,R5082,Postprocedural fever,icd10
319419808,1975-07-25 17:15:21,O651,Obstructed labor due to generally contracted pelvis,icd10
265848975,1995-03-17 05:44:47,T23439D,"Corrosion of unspecified degree of unspecified multiple fingers (nail), not including thumb, subsequent encounter",icd10
221800637,1993-10-20 01:17:03,S82024F,"Nondisplaced longitudinal fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
286713251,2009-03-31 10:55:36,S06363D,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",icd10
293847711,2001-07-20 05:26:49,S35298S,"Other injury of branches of celiac and mesenteric artery, sequela",icd10
375847775,1984-08-26 13:52:13,S62331A,"Displaced fracture of neck of second metacarpal bone, left hand, initial encounter for closed fracture",icd10
278819824,1979-09-05 10:49:26,M84377K,"Stress fracture, right toe(s), subsequent encounter for fracture with nonunion",icd10
206776664,1995-01-27 20:56:53,V229XXS,"Unspecified motorcycle rider injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",icd10
256218653,1976-08-05 10:45:40,S52569H,"Barton's fracture of unspecified radius, subsequent encounter for open fracture type I or II with delayed healing",icd10
347838236,1994-07-11 16:20:20,S93412D,"Sprain of calcaneofibular ligament of left ankle, subsequent encounter",icd10
344859395,2002-10-20 08:15:28,R402121,"Coma scale, eyes open, to pain, in the field [EMT or ambulance]",icd10
351280205,1990-10-14 01:57:09,M84574A,"Pathological fracture in neoplastic disease, right foot, initial encounter for fracture",icd10
322074711,2009-04-14 08:03:40,L250,Unspecified contact dermatitis due to cosmetics,icd10
383014622,1972-08-13 23:39:41,S46012A,"Strain of muscle(s) and tendon(s) of the rotator cuff of left shoulder, initial encounter",icd10
337278448,1997-01-28 14:32:29,D0919,Carcinoma in situ of other urinary organs,icd10
298289840,1980-03-29 19:05:19,C9291,"Myeloid leukemia, unspecified in remission",icd10
233602412,1994-06-24 08:50:10,T17800S,"Unspecified foreign body in other parts of respiratory tract causing asphyxiation, sequela",icd10
317068022,1981-10-06 16:21:09,F652,Exhibitionism,icd10
229366776,2008-08-12 07:30:44,S73025S,"Obturator dislocation of left hip, sequela",icd10
292110200,2020-08-09 18:18:59,Y00XXXD,"Assault by blunt object, subsequent encounter",icd10
347482748,2006-12-15 06:47:39,S42034K,"Nondisplaced fracture of lateral end of right clavicle, subsequent encounter for fracture with nonunion",icd10
389711154,1981-08-15 02:10:26,O3680X3,"Pregnancy with inconclusive fetal viability, fetus 3",icd10
290305905,1978-08-13 02:56:10,T541X4A,"Toxic effect of other corrosive organic compounds, undetermined, initial encounter",icd10
219001951,1996-02-06 00:07:34,G4721,"Circadian rhythm sleep disorder, delayed sleep phase type",icd10
385213149,2010-01-10 11:53:38,T63593A,"Toxic effect of contact with other venomous fish, assault, initial encounter",icd10
212354498,2001-01-21 02:00:07,C181,Malignant neoplasm of appendix,icd10
356442971,2017-10-20 23:20:56,S83145D,"Lateral dislocation of proximal end of tibia, left knee, subsequent encounter",icd10
254431213,1984-12-05 11:58:44,S81042S,"Puncture wound with foreign body, left knee, sequela",icd10
274272434,1975-10-25 14:23:29,S1185XS,"Open bite of other specified part of neck, sequela",icd10
240243943,2014-11-08 12:13:20,Y38892A,"Terrorism involving other means, civilian injured, initial encounter",icd10
297327184,2002-03-12 05:16:33,S66302D,"Unspecified injury of extensor muscle, fascia and tendon of right middle finger at wrist and hand level, subsequent encounter",icd10
338487473,2003-10-21 03:41:18,S72132P,"Displaced apophyseal fracture of left femur, subsequent encounter for closed fracture with malunion",icd10
203502164,1994-05-28 06:22:56,M75120,"Complete rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic",icd10
217364191,2005-05-20 23:06:50,S061X3D,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",icd10
330378592,1981-02-20 22:52:28,H18061,"Stromal corneal pigmentations, right eye",icd10
230473838,1978-11-19 10:19:04,M25612,"Stiffness of left shoulder, not elsewhere classified",icd10
276089007,1979-04-12 01:35:31,Z1503,Genetic susceptibility to malignant neoplasm of prostate,icd10
287020467,2012-10-03 15:29:01,S82899Q,"Other fracture of unspecified lower leg, subsequent encounter for open fracture type I or II with malunion",icd10
348480263,1996-03-05 04:42:23,N401,Benign prostatic hyperplasia with lower urinary tract symptoms,icd10
332781409,1983-07-12 11:38:55,Q6232,Cecoureterocele,icd10
238714268,1987-08-15 09:18:59,Q670,Congenital facial asymmetry,icd10
370221106,2018-02-26 03:41:30,E103541,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",icd10
303918636,2003-06-14 06:56:24,S72453E,"Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",icd10
332019506,2020-08-26 12:23:36,S52321K,"Displaced transverse fracture of shaft of right radius, subsequent encounter for closed fracture with nonunion",icd10
249400167,2007-12-24 03:48:29,S82202H,"Unspecified fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with delayed healing",icd10
343986848,1995-05-29 00:29:14,T8241XS,"Breakdown (mechanical) of vascular dialysis catheter, sequela",icd10
281895426,1984-11-10 14:54:17,S59009S,"Unspecified physeal fracture of lower end of ulna, unspecified arm, sequela",icd10
362755655,2011-07-24 10:21:21,V231XXS,"Motorcycle passenger injured in collision with car, pick-up truck or van in nontraffic accident, sequela",icd10
387827204,1980-09-27 21:06:12,W420XXD,"Exposure to supersonic waves, subsequent encounter",icd10
375764761,2014-07-12 06:03:54,V603XXA,"Unspecified occupant of heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident, initial encounter",icd10
314552643,1991-01-07 00:15:30,S79921A,"Unspecified injury of right thigh, initial encounter",icd10
250221510,1999-11-10 00:58:36,S63641A,"Sprain of metacarpophalangeal joint of right thumb, initial encounter",icd10
265740043,1972-10-04 11:42:33,S79121K,"Salter-Harris Type II physeal fracture of lower end of right femur, subsequent encounter for fracture with nonunion",icd10
234568502,2006-10-27 13:21:06,S56122S,"Laceration of flexor muscle, fascia and tendon of left index finger at forearm level, sequela",icd10
200308051,1983-10-07 13:24:16,S42132K,"Displaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with nonunion",icd10
363164850,1980-02-07 18:56:09,S72023J,"Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
378919314,1979-12-09 15:12:31,S25509S,"Unspecified injury of intercostal blood vessels, unspecified side, sequela",icd10
380399709,1998-04-08 06:47:18,A599,"Trichomoniasis, unspecified",icd10
298110810,1979-02-17 21:29:32,M12439,"Intermittent hydrarthrosis, unspecified wrist",icd10
221410799,1987-04-03 13:18:57,M061,Adult-onset Still's disease,icd10
288345784,2001-02-22 10:58:58,S82141E,"Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type I or II with routine healing",icd10
237767068,2005-09-29 17:03:45,T34512S,"Frostbite with tissue necrosis of left wrist, sequela",icd10
301407565,2018-11-01 15:22:58,M61422,"Other calcification of muscle, left upper arm",icd10
359826734,2002-11-02 02:16:07,M19121,"Post-traumatic osteoarthritis, right elbow",icd10
342695877,1987-11-16 09:54:09,Y92513,Shop (commercial) as the place of occurrence of the external cause,icd10
224396120,1994-09-27 11:11:41,V0209XD,"Pedestrian with other conveyance injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",icd10
281307788,1988-02-22 13:13:52,T442X6S,"Underdosing of ganglionic blocking drugs, sequela",icd10
266072535,1999-08-08 01:51:25,C7259,Malignant neoplasm of other cranial nerves,icd10
351017642,2001-08-18 18:47:54,O361921,"Maternal care for other isoimmunization, second trimester, fetus 1",icd10
208399985,1997-11-12 10:56:50,V702XXA,"Person on outside of bus injured in collision with pedestrian or animal in nontraffic accident, initial encounter",icd10
247654037,2005-02-07 00:31:13,S45819S,"Laceration of other specified blood vessels at shoulder and upper arm level, unspecified arm, sequela",icd10
366103647,1976-03-24 07:35:44,S24114D,"Complete lesion at T11-T12 level of thoracic spinal cord, subsequent encounter",icd10
335364933,1987-06-22 02:51:26,H9393,"Unspecified disorder of ear, bilateral",icd10
320556860,1973-03-09 13:10:59,N630,Unspecified lump in unspecified  breast,icd10
270052088,1995-04-04 16:39:41,S99219A,"Salter-Harris Type I physeal fracture of phalanx of unspecified toe, initial encounter for closed fracture",icd10
362792629,2018-01-15 04:24:47,S72091E,"Other fracture of head and neck of right femur, subsequent encounter for open fracture type I or II with routine healing",icd10
357236666,2010-07-10 02:13:31,S63401A,"Traumatic rupture of unspecified ligament of left index finger at metacarpophalangeal and interphalangeal joint, initial encounter",icd10
263599937,2005-05-06 09:04:16,X361XXA,"Avalanche, landslide, or mudslide, initial encounter",icd10
264895903,1977-04-12 04:33:46,S62171P,"Displaced fracture of trapezium [larger multangular], right wrist, subsequent encounter for fracture with malunion",icd10
279050208,2000-09-01 00:09:45,W9312XA,"Inhalation of liquid air, initial encounter",icd10
318995527,1988-07-28 11:14:44,M11161,"Familial chondrocalcinosis, right knee",icd10
239077196,1997-04-12 22:11:09,D104,Benign neoplasm of tonsil,icd10
299433640,2007-07-13 05:18:23,S92002G,"Unspecified fracture of left calcaneus, subsequent encounter for fracture with delayed healing",icd10
348245967,1971-07-07 10:10:49,H61191,"Noninfective disorders of pinna, right ear",icd10
323239011,1992-07-09 12:16:52,S52331C,"Displaced oblique fracture of shaft of right radius, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
271115095,2010-12-08 00:17:02,S81849D,"Puncture wound with foreign body, unspecified lower leg, subsequent encounter",icd10
348216209,1991-04-04 16:26:34,W101XXS,"Fall (on)(from) sidewalk curb, sequela",icd10
380907377,1997-06-18 10:06:48,V00121S,"Fall from non-in-line roller-skates, sequela",icd10
353196525,2005-05-07 01:09:12,V302XXS,"Person on outside of three-wheeled motor vehicle injured in collision with pedestrian or animal in nontraffic accident, sequela",icd10
204447890,1983-09-11 17:50:08,S60872D,"Other superficial bite of left wrist, subsequent encounter",icd10
329956419,2001-11-05 23:18:48,S42451G,"Displaced fracture of lateral condyle of right humerus, subsequent encounter for fracture with delayed healing",icd10
329216295,2020-06-24 07:29:35,M4855XS,"Collapsed vertebra, not elsewhere classified, thoracolumbar region, sequela of fracture",icd10
222460978,1992-12-19 18:33:06,M02831,"Other reactive arthropathies, right wrist",icd10
264275131,2017-06-21 16:11:00,D380,Neoplasm of uncertain behavior of larynx,icd10
241643355,1978-12-24 15:10:31,S56126S,"Laceration of flexor muscle, fascia and tendon of left ring finger at forearm level, sequela",icd10
387713061,2014-08-30 22:50:18,M25011,"Hemarthrosis, right shoulder",icd10
281877030,1972-02-22 19:48:10,S82111H,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing",icd10
259962361,1988-07-26 20:27:40,S62656P,"Nondisplaced fracture of medial phalanx of right little finger, subsequent encounter for fracture with malunion",icd10
370697051,1971-01-29 00:00:15,Z472,Encounter for removal of internal fixation device,icd10
275492415,1974-01-04 11:41:12,S61509A,"Unspecified open wound of unspecified wrist, initial encounter",icd10
382984620,2008-08-20 18:29:52,Q901,"Trisomy 21, mosaicism (mitotic nondisjunction)",icd10
359229021,2000-04-14 05:41:07,S52124H,"Nondisplaced fracture of head of right radius, subsequent encounter for open fracture type I or II with delayed healing",icd10
271144752,1985-04-20 09:31:06,S11032A,"Laceration with foreign body of vocal cord, initial encounter",icd10
239703070,2014-12-04 08:33:18,K5790,"Diverticulosis of intestine, part unspecified, without perforation or abscess without bleeding",icd10
365017951,2020-03-02 17:26:32,T591X1D,"Toxic effect of sulfur dioxide, accidental (unintentional), subsequent encounter",icd10
239530701,2010-11-15 05:13:26,L89813,"Pressure ulcer of head, stage 3",icd10
205040739,1978-11-23 19:09:10,S21202S,"Unspecified open wound of left back wall of thorax without penetration into thoracic cavity, sequela",icd10
360664568,2019-02-20 11:08:19,P5222,"Intraventricular (nontraumatic) hemorrhage, grade 4, of newborn",icd10
307295127,2016-04-05 12:22:56,T17800S,"Unspecified foreign body in other parts of respiratory tract causing asphyxiation, sequela",icd10
259404589,1989-05-12 10:15:08,T17920D,"Food in respiratory tract, part unspecified causing asphyxiation, subsequent encounter",icd10
227229513,1997-11-05 05:56:03,E890,Postprocedural hypothyroidism,icd10
275388552,2009-01-01 06:41:42,S52111D,"Torus fracture of upper end of right radius, subsequent encounter for fracture with routine healing",icd10
246287002,2015-01-18 22:23:09,S42256D,"Nondisplaced fracture of greater tuberosity of unspecified humerus, subsequent encounter for fracture with routine healing",icd10
291024998,1986-05-24 03:30:44,H40242,"Residual stage of angle-closure glaucoma, left eye",icd10
377691135,2019-02-05 20:25:14,T45613S,"Poisoning by thrombolytic drug, assault, sequela",icd10
266792090,1990-10-02 05:48:28,H5331,Abnormal retinal correspondence,icd10
246925874,1996-03-21 20:26:31,S0432XS,"Injury of trigeminal nerve, left side, sequela",icd10
298672367,1981-11-13 21:24:12,Y37211A,"Military operations involving explosion of aerial bomb, civilian, initial encounter",icd10
253939455,1995-03-17 04:12:42,H10239,"Serous conjunctivitis, except viral, unspecified eye",icd10
360744701,1989-06-24 14:06:32,X014XXS,"Hit by object due to uncontrolled fire, not in building or structure, sequela",icd10
223368276,1987-12-22 23:09:02,V9211XS,"Drowning and submersion due to being thrown overboard by motion of passenger ship, sequela",icd10
352861211,1996-07-01 23:41:43,S61254D,"Open bite of right ring finger without damage to nail, subsequent encounter",icd10
283014486,2019-05-24 21:43:25,S8290XS,"Unspecified fracture of unspecified lower leg, sequela",icd10
340002071,2007-12-09 10:11:50,S62299G,"Other fracture of first metacarpal bone, unspecified hand, subsequent encounter for fracture with delayed healing",icd10
263584384,1982-08-19 17:37:55,T81508A,"Unspecified complication of foreign body accidentally left in body following other procedure, initial encounter",icd10
274203470,2008-09-20 04:30:50,S64492A,"Injury of digital nerve of right middle finger, initial encounter",icd10
322246910,2012-04-10 21:05:28,T6482XS,"Toxic effect of other mycotoxin food contaminants, intentional self-harm, sequela",icd10
253954725,1971-07-27 12:11:03,S62600D,"Fracture of unspecified phalanx of right index finger, subsequent encounter for fracture with routine healing",icd10
257516972,1978-09-26 14:18:06,S72009C,"Fracture of unspecified part of neck of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
231444744,2019-01-28 21:16:55,Z036,Encounter for observation for suspected toxic effect from ingested substance ruled out,icd10
327779199,1978-01-01 12:42:07,B483,Geotrichosis,icd10
200119021,2017-11-09 00:29:10,S52226J,"Nondisplaced transverse fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
303206318,1984-05-08 07:04:23,S72064D,"Nondisplaced articular fracture of head of right femur, subsequent encounter for closed fracture with routine healing",icd10
203990746,1976-07-29 05:58:03,P599,"Neonatal jaundice, unspecified",icd10
322772935,2018-08-21 21:31:45,S52263H,"Displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type I or II with delayed healing",icd10
281197258,2008-05-04 02:56:31,M461,"Sacroiliitis, not elsewhere classified",icd10
351621814,1991-05-21 07:24:36,M25676,"Stiffness of unspecified foot, not elsewhere classified",icd10
217616290,2002-11-27 08:47:23,S66127S,"Laceration of flexor muscle, fascia and tendon of left little finger at wrist and hand level, sequela",icd10
358655945,1971-09-14 20:31:37,S86211S,"Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg, sequela",icd10
288835259,1972-03-14 23:36:44,S31051D,"Open bite of lower back and pelvis with penetration into retroperitoneum, subsequent encounter",icd10
254696960,2002-12-02 11:11:12,S72422P,"Displaced fracture of lateral condyle of left femur, subsequent encounter for closed fracture with malunion",icd10
309883302,2002-10-15 04:11:00,S62311S,"Displaced fracture of base of second metacarpal bone, left hand, sequela",icd10
358707545,2015-10-09 17:48:46,T490X6A,"Underdosing of local antifungal, anti-infective and anti-inflammatory drugs, initial encounter",icd10
360634108,2007-07-04 11:59:00,Y92331,Roller skating rink as the place of occurrence of the external cause,icd10
222671021,1983-05-24 06:56:30,S72111R,"Displaced fracture of greater trochanter of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
260857057,1974-06-30 15:09:01,T43613S,"Poisoning by caffeine, assault, sequela",icd10
245626444,2003-03-18 08:54:51,M05462,Rheumatoid myopathy with rheumatoid arthritis of left knee,icd10
375629659,1973-12-01 10:48:32,M66859,"Spontaneous rupture of other tendons, unspecified thigh",icd10
315755005,1998-02-05 04:05:06,N35112,"Postinfective bulbous urethral stricture, not elsewhere classified, male",icd10
229024953,1977-02-05 11:09:00,S4452XD,"Injury of cutaneous sensory nerve at shoulder and upper arm level, left arm, subsequent encounter",icd10
325113077,2014-11-22 01:10:21,S63331S,"Traumatic rupture of right ulnocarpal (palmar) ligament, sequela",icd10
351328104,1996-05-08 14:27:46,S92322D,"Displaced fracture of second metatarsal bone, left foot, subsequent encounter for fracture with routine healing",icd10
297249171,1977-07-21 08:56:36,S62144S,"Nondisplaced fracture of body of hamate [unciform] bone, right wrist, sequela",icd10
271299014,1994-10-05 00:16:06,R402114,"Coma scale, eyes open, never, 24 hours or more after hospital admission",icd10
342417511,1992-06-05 23:07:12,T600X3S,"Toxic effect of organophosphate and carbamate insecticides, assault, sequela",icd10
201148733,1999-02-01 09:29:48,H31313,"Expulsive choroidal hemorrhage, bilateral",icd10
376410472,1971-08-31 07:57:48,M7671,"Peroneal tendinitis, right leg",icd10
218660224,1982-02-10 22:52:39,S93491A,"Sprain of other ligament of right ankle, initial encounter",icd10
223673857,1977-06-04 07:20:13,Z293,Encounter for prophylactic fluoride administration,icd10
204299608,2002-11-21 11:29:45,S82861D,"Displaced Maisonneuve's fracture of right leg, subsequent encounter for closed fracture with routine healing",icd10
283167327,1989-07-24 18:32:19,S82146S,"Nondisplaced bicondylar fracture of unspecified tibia, sequela",icd10
299301814,1972-03-09 14:25:52,S92102B,"Unspecified fracture of left talus, initial encounter for open fracture",icd10
231907124,2007-12-29 08:02:42,S82134S,"Nondisplaced fracture of medial condyle of right tibia, sequela",icd10
258093217,2008-02-25 21:14:33,T39312D,"Poisoning by propionic acid derivatives, intentional self-harm, subsequent encounter",icd10
291785895,1978-11-04 02:04:04,S73026S,"Obturator dislocation of unspecified hip, sequela",icd10
323367842,1975-04-19 16:24:31,S62352D,"Nondisplaced fracture of shaft of third metacarpal bone, right hand, subsequent encounter for fracture with routine healing",icd10
227577548,2004-08-23 02:20:02,V549XXS,"Unspecified occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus in traffic accident, sequela",icd10
267475529,1994-04-15 18:57:10,O411220,"Chorioamnionitis, second trimester, not applicable or unspecified",icd10
216237322,2003-11-06 20:37:17,T22362S,"Burn of third degree of left scapular region, sequela",icd10
314338644,1993-07-18 16:42:26,S14134A,"Anterior cord syndrome at C4 level of cervical spinal cord, initial encounter",icd10
325093488,2000-07-19 12:34:20,T521X3S,"Toxic effect of benzene, assault, sequela",icd10
325072890,1999-04-09 15:40:03,S99202S,"Unspecified physeal fracture of phalanx of left toe, sequela",icd10
216513293,2017-11-19 10:09:11,S82126H,"Nondisplaced fracture of lateral condyle of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing",icd10
338398812,1998-12-19 23:40:05,L513,Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome,icd10
343231692,2009-11-26 19:59:25,I953,Hypotension of hemodialysis,icd10
237316015,1988-02-27 11:22:30,S86892D,"Other injury of other muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter",icd10
245675143,2002-02-05 09:56:16,S60461A,"Insect bite (nonvenomous) of left index finger, initial encounter",icd10
367056713,1976-11-24 00:32:55,T17220S,"Food in pharynx causing asphyxiation, sequela",icd10
270655402,1981-08-15 06:24:27,T43504A,"Poisoning by unspecified antipsychotics and neuroleptics, undetermined, initial encounter",icd10
331601771,1986-09-26 13:06:16,S52334Q,"Nondisplaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type I or II with malunion",icd10
271884612,2000-05-19 21:31:17,S92026A,"Nondisplaced fracture of anterior process of unspecified calcaneus, initial encounter for closed fracture",icd10
362062636,1971-12-15 03:49:42,S82892K,"Other fracture of left lower leg, subsequent encounter for closed fracture with nonunion",icd10
383764650,1991-02-26 08:42:01,S93526A,"Sprain of metatarsophalangeal joint of unspecified lesser toe(s), initial encounter",icd10
326109890,1975-05-31 15:55:21,S01332A,"Puncture wound without foreign body of left ear, initial encounter",icd10
384492746,2008-02-19 06:40:23,S65991S,"Other specified injury of unspecified blood vessel at wrist and hand of right arm, sequela",icd10
299658805,2007-12-03 11:32:38,S46221A,"Laceration of muscle, fascia and tendon of other parts of biceps, right arm, initial encounter",icd10
327068740,2020-09-29 15:12:16,S62132G,"Displaced fracture of capitate [os magnum] bone, left wrist, subsequent encounter for fracture with delayed healing",icd10
363891745,1991-07-20 22:34:08,H60593,"Other noninfective acute otitis externa, bilateral",icd10
380275750,1977-10-08 01:43:08,K621,Rectal polyp,icd10
323546952,2000-11-21 10:29:41,I019,"Acute rheumatic heart disease, unspecified",icd10
338655293,1991-05-18 20:26:49,S20119S,"Abrasion of breast, unspecified breast, sequela",icd10
235039587,1986-08-22 13:35:27,S73001A,"Unspecified subluxation of right hip, initial encounter",icd10
296790018,2010-08-24 21:50:17,M9702XS,"Periprosthetic fracture around internal prosthetic left hip joint, sequela",icd10
371027397,1977-08-28 17:46:55,S32462B,"Displaced associated transverse-posterior fracture of left acetabulum, initial encounter for open fracture",icd10
265448636,1994-05-16 01:38:34,E0900,Drug or chemical induced diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),icd10
223211066,2014-01-17 02:54:42,Q7222,"Congenital absence of both lower leg and foot, left lower limb",icd10
210935610,1973-10-31 21:29:33,S82092G,"Other fracture of left patella, subsequent encounter for closed fracture with delayed healing",icd10
280083814,2002-02-22 04:08:08,O3691X4,"Maternal care for fetal problem, unspecified, first trimester, fetus 4",icd10
386010018,2007-02-12 13:29:39,S92344K,"Nondisplaced fracture of fourth metatarsal bone, right foot, subsequent encounter for fracture with nonunion",icd10
297514294,2019-05-22 12:01:09,S72036A,"Nondisplaced midcervical fracture of unspecified femur, initial encounter for closed fracture",icd10
317816162,2001-10-19 07:06:10,T25031D,"Burn of unspecified degree of right toe(s) (nail), subsequent encounter",icd10
246985130,1980-05-29 22:38:04,S98122D,"Partial traumatic amputation of left great toe, subsequent encounter",icd10
272183114,1975-09-06 01:41:28,S80249S,"External constriction, unspecified knee, sequela",icd10
290050832,2020-06-13 08:26:56,T84033A,"Mechanical loosening of internal left knee prosthetic joint, initial encounter",icd10
367966262,2010-05-09 00:21:46,S72066K,"Nondisplaced articular fracture of head of unspecified femur, subsequent encounter for closed fracture with nonunion",icd10
243475661,1993-09-01 03:48:37,J1529,Pneumonia due to other staphylococcus,icd10
380148015,2009-09-08 00:49:31,X153XXD,"Contact with hot saucepan or skillet, subsequent encounter",icd10
344373637,2003-05-03 06:11:32,O9A113,"Malignant neoplasm complicating pregnancy, third trimester",icd10
327160748,2015-10-31 03:06:39,S72436B,"Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type I or II",icd10
343994341,1996-09-29 12:55:06,S62396D,"Other fracture of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing",icd10
341176751,1989-08-21 06:44:43,F520,Hypoactive sexual desire disorder,icd10
316223687,2000-02-12 22:28:14,S82455S,"Nondisplaced comminuted fracture of shaft of left fibula, sequela",icd10
200332838,1988-09-16 13:33:10,W3181XS,"Contact with recreational machinery, sequela",icd10
317667632,2001-09-23 00:12:48,M24121,"Other articular cartilage disorders, right elbow",icd10
330095274,1971-04-04 03:17:47,S66802D,"Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, left hand, subsequent encounter",icd10
276965717,2020-08-10 06:38:27,S36242D,"Minor laceration of tail of pancreas, subsequent encounter",icd10
273239688,2016-02-15 15:02:33,S42146D,"Nondisplaced fracture of glenoid cavity of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing",icd10
350688157,1985-09-15 13:20:31,S61209S,"Unspecified open wound of unspecified finger without damage to nail, sequela",icd10
389656887,1999-12-20 18:12:14,N073,"Hereditary nephropathy, not elsewhere classified with diffuse mesangial proliferative glomerulonephritis",icd10
274855127,1973-05-17 12:43:12,O368993,"Maternal care for other specified fetal problems, unspecified trimester, fetus 3",icd10
250304807,1971-07-07 00:52:33,S82033N,"Displaced transverse fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
269592963,2020-08-24 03:17:52,T63693A,"Toxic effect of contact with other venomous marine animals, assault, initial encounter",icd10
242074483,1995-11-06 17:07:51,W16621S,"Jumping or diving into natural body of water striking bottom causing drowning and submersion, sequela",icd10
214139516,2012-05-24 11:39:22,Z96642,Presence of left artificial hip joint,icd10
245512386,1984-02-23 16:30:19,S59239A,"Salter-Harris Type III physeal fracture of lower end of radius, unspecified arm, initial encounter for closed fracture",icd10
381075349,2018-09-28 05:10:13,S65492D,"Other specified injury of blood vessel of left thumb, subsequent encounter",icd10
225785314,2008-01-22 00:05:27,S12151S,"Other traumatic nondisplaced spondylolisthesis of second cervical vertebra, sequela",icd10
323414447,2009-07-19 13:24:30,H918X2,"Other specified hearing loss, left ear",icd10
343219659,2006-05-31 02:28:23,S82819K,"Torus fracture of upper end of unspecified fibula, subsequent encounter for fracture with nonunion",icd10
370118719,1997-02-26 00:28:13,T4594XA,"Poisoning by unspecified primarily systemic and hematological agent, undetermined, initial encounter",icd10
381937319,1998-04-17 21:16:41,S09319D,"Primary blast injury of unspecified ear, subsequent encounter",icd10
212819430,1998-02-25 18:15:17,X011XXA,"Exposure to smoke in uncontrolled fire, not in building or structure, initial encounter",icd10
371765048,1979-05-06 16:06:59,D413,Neoplasm of uncertain behavior of urethra,icd10
384997995,2016-07-25 23:56:12,S96809S,"Unspecified injury of other specified muscles and tendons at ankle and foot level, unspecified foot, sequela",icd10
247749210,1994-02-13 21:26:05,T86822,Skin graft (allograft) (autograft) infection,icd10
208188301,2015-04-01 09:35:49,T24112A,"Burn of first degree of left thigh, initial encounter",icd10
