תעודת זהות,תאריך ביקור,קוד הבחנה,עומק קוד הבחנה,תיאור הבחנה,קוד מרפאה,סוג קוד
232618181.0,1972-03-03 15:12:55,211.6,4,"Pancreas, except islets of Langerhans",3611,icd9
341190349.0,2007-09-11 12:10:57,994.9,4,Other effects of external causes,7116,icd9
378314032.0,1980-06-10 03:16:20,764,3,Slow fetal growth and fetal malnutrition,3643,icd9
288918173.0,2007-08-15 05:06:21,312.34,5,Intermittent explosive disorder,3647,icd9
285539832.0,2019-07-18 08:45:03,551.9,4,"Hernia of unspecified site, with gangrene",4303,icd9
302262640.0,2014-02-11 12:46:42,301.84,5,Passive-aggressive personality,9420,icd9
282728506.0,1978-10-26 09:30:35,992.9,4,Unspecified,9608,icd9
363791309.0,1982-10-10 09:23:05,464.4,4,Croup,5714,icd9
330146553.0,1991-12-18 00:03:33,773.5,4,Late anemia due to isoimmunization,6238,icd9
215093431.0,2012-05-11 21:07:59,093.8,4,Other specified cardiovascular syphilis,9420,icd9
351755462.0,1975-12-16 23:29:49,V11.1,4,Affective disorders,8004,icd9
325622676.0,2003-12-05 13:02:37,023.3,4,Brucella canis,6321,icd9
321119367.0,2004-05-15 22:17:26,376.30,5,"Exophthalmos, unspecified",9657,icd9
321208213.0,1991-03-29 16:33:19,251.1,4,Other specified hypoglycemia,5893,icd9
,1990-06-29 22:52:08,527,3,Diseases of the salivary glands,3075,icd9
303521898.0,1974-06-15 14:55:10,506,3,Respiratory conditions due to chemical fumes and vapors,1286,icd9
,2011-03-10 08:59:49,V22,3,Normal pregnancy,1286,icd9
264035162.0,2014-03-03 06:40:30,671,3,Venous complications in pregnancy and the puerperium,2962,icd9
386614700.0,2010-07-12 01:47:56,379.43,5,"Mydriasis (persistent), not due to mydriatics",3600,icd9
310364999.0,1981-05-20 09:49:30,360.03,5,Chronic endophthalmitis,9566,icd9
320924733.0,2019-06-13 16:53:51,V76.0,4,Respiratory organs,9566,icd9
,2000-12-05 19:17:29,V12.5,4,Diseases of circulatory system,1404,icd9
,1990-09-13 18:47:26,790.29,5,Other abnormal glucose,5253,icd9
310387459.0,2020-12-13 22:37:36,102.9,4,"Yaws, unspecified",2962,icd9
351703621.0,1972-03-11 09:20:51,728.85,5,Spasm of muscle,6238,icd9
386026175.0,2010-01-29 22:29:26,240-246,2,DISORDERS OF THYROID GLAND ,3647,icd9
299663207.0,2009-02-20 22:51:15,142.1,4,Submandibular gland,9623,icd9
313847144.0,2014-07-03 19:58:35,429.79,5,Other,1323,icd9
,1977-02-16 07:10:04,149,3,"Malignant neoplasm of other and ill-defined sites within the lip, oral cavity, and pharynx",5253,icd9
,2008-05-01 15:45:14,723.0,4,Spinal stenosis of cervical region,7364,icd9
230908858.0,2011-09-16 01:03:54,136,3,Other and unspecified infectious and parasitic diseases,3543,icd9
,2000-07-12 07:45:13,335.1,4,Spinal muscular atrophy,1286,icd9
265821673.0,1981-09-25 19:23:15,724,3,Other and unspecified disorders of back,1282,icd9
255795079.0,2018-11-17 07:12:14,204.1,4,Chronic,2344,icd9
387341353.0,2017-12-30 05:35:58,374.52,5,Hyperpigmentation of eyelid,9566,icd9
378659446.0,1983-05-17 10:07:46,232.3,4,Skin of other and unspecified parts of face,6238,icd9
241533485.0,2019-08-20 14:27:07,205,3,Myeloid leukemia,1977,icd9
383915291.0,2013-12-17 11:51:52,209.61,5,Benign carcinoid tumor of the bronchus and lung,5714,icd9
238373265.0,1973-12-25 22:21:45,779.85,5,Cardiac arrest of newborn,3600,icd9
221233156.0,1979-11-20 07:16:24,E855.8,4,Other specified drugs acting on central and autonomic nervous systems,8004,icd9
359574409.0,1975-02-07 17:54:31,722.9,4,Other and unspecified disc disorder,6755,icd9
269461991.0,1998-09-18 17:32:16,525.71,5,Osseointegration failure of dental implant,5893,icd9
335463891.0,2001-03-10 00:29:50,709.9,4,Unspecified disorder of skin and subcutaneous tissue,1323,icd9
238977826.0,1979-04-28 02:30:58,V43.60,5,Unspecified joint,1977,icd9
,1974-06-27 19:22:12,252.00,5,"Hyperparathyroidism, unspecified",9608,icd9
291228393.0,1995-05-02 12:50:36,323.61,5,Infectious acute disseminated encephalomyelitis (ADEM),3075,icd9
,2005-07-30 04:03:33,110.1,4,Of nail,6755,icd9
381556486.0,1979-01-28 11:54:44,E985.5,4,Explosives,3643,icd9
338642817.0,1986-06-06 11:06:17,772.4,4,Gastrointestinal hemorrhage,7485,icd9
299969493.0,2015-11-28 23:09:28,455.8,4,Unspecified hemorrhoids with other complication,2533,icd9
,1980-01-17 00:46:27,580.0,4,With lesion of proliferative glomerulonephritis,2515,icd9
264260428.0,1976-09-23 00:27:39,V15.4,4,Psychological trauma,5893,icd9
215045852.0,2000-01-09 10:06:49,030.1,4,Tuberculoid [type T],1977,icd9
379397415.0,2008-01-21 23:57:25,522.5,4,Periapical abscess without sinus,1211,icd9
237691436.0,1992-09-28 17:47:13,994.4,4,Exhaustion due to exposure,2047,icd9
329248276.0,1984-12-20 01:55:35,360.04,5,Vitreous abscess,6321,icd9
302375436.0,1993-10-14 11:33:22,848.0,4,Septal cartilage of nose,5893,icd9
,1987-03-19 02:41:44,928.1,4,Knee and lower leg,1286,icd9
375339352.0,1975-03-07 11:16:51,780.6,4,Fever and other physiologic disturbances of temperature regulation,1211,icd9
214076401.0,1981-01-26 05:49:42,E890.2,4,Other smoke and fumes from conflagration,8724,icd9
380146407.0,2017-10-25 11:23:53,979,3,Poisoning by other vaccines and biological substances,8724,icd9
,2011-01-20 14:09:49,228,3,"Hemangioma and lymphangioma, any site",4303,icd9
287253346.0,1971-12-01 00:21:59,800-829,2,FRACTURES ,8625,icd9
259849686.0,1979-11-05 15:13:17,863.85,5,Appendix,4934,icd9
208301608.0,1973-06-21 23:53:26,V59.71,5,"Egg (oocyte) (ovum) donor, under age 35, anonymous recipient",3962,icd9
334953021.0,1979-07-23 00:33:04,618.02,5,"Cystocele, lateral",9608,icd9
220129550.0,2010-01-10 23:21:41,V77.2,4,Malnutrition,9420,icd9
,1975-10-09 05:42:44,438.3,4,Monoplegia of upper limb,9186,icd9
258093217.0,1991-09-12 04:47:06,V71.2,4,Observation for suspected tuberculosis,9657,icd9
,2012-05-12 08:41:25,058.81,5,Human herpesvirus 6 infection,4224,icd9
310694439.0,1978-09-10 16:55:31,354.4,4,Causalgia of upper limb,3643,icd9
275689366.0,1991-04-02 20:14:41,594.1,4,Other calculus in bladder,6238,icd9
241609817.0,1999-06-30 05:52:43,459,3,Other disorders of circulatory system,1977,icd9
320606670.0,1985-09-03 06:14:28,791.1,4,Chyluria,6238,icd9
331190495.0,2013-02-10 16:58:57,728.84,5,Diastasis of muscle,3543,icd9
341985327.0,2015-07-21 21:20:01,873.70,5,"Mouth, unspecified site",8724,icd9
,2007-07-22 19:26:40,513.1,4,Abscess of mediastinum,3647,icd9
,1978-05-24 01:17:45,386.2,4,Vertigo of central origin,1500,icd9
387411017.0,1991-10-22 23:50:55,378.04,5,Monocular esotropia with other noncomitancies,2344,icd9
,2010-10-05 16:36:22,E853.1,4,Butyrophenone-based tranquilizers,8004,icd9
336865019.0,2013-06-05 17:01:38,349.3,4,Dural tear,1404,icd9
268826237.0,1985-08-27 11:16:43,904.5,4,Tibial blood vessels,2533,icd9
271149166.0,2015-02-11 05:42:14,378.11,5,Monocular exotropia,2047,icd9
264555950.0,1974-02-14 08:50:46,V45.61,5,Cataract extraction status,9186,icd9
345076952.0,1999-05-10 05:49:39,158.0,4,Retroperitoneum,7364,icd9
298112467.0,2009-08-17 17:16:41,188.2,4,Lateral wall of urinary bladder,5893,icd9
363444749.0,2020-08-23 16:00:02,307.6,4,Enuresis,7107,icd9
366105441.0,1972-05-29 20:15:22,104,3,Other spirochetal infection,1822,icd9
208551822.0,2010-02-09 19:08:41,840-848,2,SPRAINS AND STRAINS OF JOINTS AND ADJACENT MUSCLES ,2912,icd9
326764166.0,2004-08-07 16:48:40,V28.6,4,Screening for Streptococcus B,7573,icd9
388880185.0,2003-12-13 08:32:36,364.11,5,Chronic iridocyclitis in diseases classified elsewhere,7087,icd9
,1980-02-12 03:18:51,E929,3,Late effects of accidental injury,5714,icd9
247220854.0,1980-01-07 11:55:35,359.0,4,Congenital hereditary muscular dystrophy,3075,icd9
307152901.0,2019-10-15 01:11:16,V49.62,5,Other finger(s),5253,icd9
,1986-07-16 01:28:11,638.1,4,Complicated by delayed or excessive hemorrhage,7107,icd9
,1983-07-07 13:14:17,788.4,4,Frequency of urination and polyuria,7485,icd9
227018040.0,1974-05-18 19:10:06,839.04,5,Fourth cervical vertebra,3543,icd9
229961746.0,2003-09-22 18:27:30,979.1,4,Rabies vaccine,8625,icd9
246183880.0,1997-08-05 08:21:51,905.8,4,Late effect of tendon injury,1977,icd9
315278006.0,1990-03-28 03:05:14,374.81,5,Hemorrhage of eyelid,9186,icd9
367252800.0,1999-11-08 20:41:16,315.09,5,Other,9566,icd9
375483272.0,2016-01-27 04:17:39,401,3,Essential hypertension,3962,icd9
385813117.0,1999-11-29 20:51:57,V53.02,5,Neuropacemaker (brain) (peripheral nerve) (spinal cord),7364,icd9
278419424.0,2008-04-01 04:41:36,370.62,5,Pannus (corneal),7573,icd9
279936536.0,1998-10-23 00:50:10,002.3,4,Paratyphoid fever C,3611,icd9
288448628.0,2000-05-26 07:00:51,531.0,4,Acute with hemorrhage,4934,icd9
330754930.0,2011-03-01 01:38:05,263.2,4,Arrested development following protein-calorie malnutrition,3075,icd9
369129915.0,1982-09-01 10:27:22,374.84,5,Cysts of eyelids,2533,icd9
236634889.0,1985-06-01 12:20:25,907.0,4,Late effect of intracranial injury without mention of skull fracture,3543,icd9
302171798.0,2008-06-22 11:35:05,E944.1,4,Purine derivative diuretics,3894,icd9
205973424.0,1992-04-25 08:32:26,V87,2,OTHER SPECIFIED PERSONAL EXPOSURES AND HISTORY PRESENTING HAZARDS TO HEALTH ,2972,icd9
272773119.0,2005-12-07 04:56:23,666.2,4,Delayed and secondary postpartum hemorrhage,1404,icd9
368618493.0,1996-04-14 06:29:31,164.1,4,Heart,1977,icd9
,1983-08-05 22:05:38,E968.2,4,Striking by blunt or thrown object,4934,icd9
,1991-09-12 11:13:52,530.11,5,Reflux esophagitis,3647,icd9
287174868.0,2018-10-24 09:43:07,530.8,4,Other specified disorders of esophagus,9566,icd9
,1976-09-20 22:01:05,255.2,4,Adrenogenital disorders,8724,icd9
370538675.0,2020-09-15 04:30:38,E928.0,4,Prolonged stay in weightless environment,3962,icd9
268507411.0,2017-07-16 23:08:25,637.2,4,Complicated by damage to pelvic organs or tissues,2912,icd9
348331060.0,2020-03-18 03:28:58,996.51,5,Due to corneal graft,3611,icd9
205762438.0,1997-07-10 22:54:50,863.95,5,Appendix,5253,icd9
368974826.0,1981-02-28 13:03:50,863.43,5,Descending [left] colon,2962,icd9
,1989-02-14 02:23:06,091.51,5,Syphilitic chorioretinitis (secondary),3611,icd9
301507140.0,1987-02-14 08:43:10,692.4,4,Due to other chemical products,7087,icd9
336887199.0,2011-03-21 19:53:29,663.8,4,Other umbilical cord complications,4224,icd9
283589262.0,1982-01-19 07:00:25,V47.1,4,Mechanical and motor problems with internal organs,3611,icd9
259725571.0,2016-09-07 05:26:39,083.8,4,Other specified rickettsioses,9608,icd9
278167908.0,2009-01-13 14:44:22,790.5,4,Other nonspecific abnormal serum enzyme levels,7116,icd9
315187685.0,1995-08-19 15:13:07,787.99,5,Other,2972,icd9
,1984-05-31 09:23:04,767.11,5,Epicranial subaponeurotic hemorrhage (massive),1500,icd9
382412259.0,1972-11-17 03:44:17,724.2,4,Lumbago,5253,icd9
,1973-08-09 17:41:36,702.19,5,Other seborrheic keratosis,1822,icd9
,2003-04-28 18:47:58,783.42,5,Delayed milestones,1822,icd9
246849597.0,2007-05-16 12:35:23,827.0,4,Closed,7364,icd9
362871107.0,1989-11-13 22:46:43,V01.81,5,Anthrax,7107,icd9
324648061.0,1992-10-04 12:26:55,768.3,4,"Fetal distress first noted during labor and delivery, in liveborn infant",9623,icd9
281366559.0,1997-10-21 12:03:29,V65.0,4,Healthy person accompanying sick person,7107,icd9
,2006-06-02 22:03:00,030.1,4,Tuberculoid [type T],2912,icd9
298593767.0,1987-09-16 20:18:29,977.4,4,Pharmaceutical excipients,5714,icd9
265182534.0,1976-05-23 19:50:23,459.3,4,Chronic venous hypertension (idiopathic),7364,icd9
269931180.0,1972-01-15 14:05:52,E858.1,4,Primarily systemic agents,7107,icd9
,1999-03-26 08:16:50,380.5,4,Acquired stenosis of external ear canal,5714,icd9
378635391.0,2011-04-07 05:07:20,867.9,4,"Unspecified pelvic organ, with open wound into cavity",6321,icd9
286083279.0,2002-12-27 02:28:36,170,3,Malignant neoplasm of bone and articular cartilage,8724,icd9
290765768.0,1974-02-15 09:53:28,839.31,5,Thoracic vertebra,8724,icd9
355940051.0,2016-10-19 16:29:54,117.1,4,Sporotrichosis,2047,icd9
310719958.0,1990-07-09 09:09:28,E926.1,4,Infra-red heaters and lamps,5893,icd9
269141079.0,1999-04-27 19:23:59,033.9,4,"Whooping cough, unspecified organism",9186,icd9
239217319.0,1976-08-22 01:53:06,E876.8,4,Other specified misadventures during medical care,1500,icd9
364703618.0,2001-07-08 02:13:39,190.5,4,Retina,7116,icd9
367648767.0,2002-08-25 12:33:17,V77.8,4,Obesity,4224,icd9
311570909.0,2013-07-16 06:25:09,V72.83,5,Other specified preoperative examination,8004,icd9
244372621.0,1975-05-11 01:00:38,V68,3,Encounters for administrative purposes,7573,icd9
359994746.0,2015-04-08 22:41:19,366.0,4,"Infantile, juvenile, and presenile cataract",2912,icd9
254305968.0,2014-06-03 14:39:33,987.7,4,Hydrocyanic acid gas,3075,icd9
204726824.0,2018-06-17 01:46:10,V77.2,4,Malnutrition,7087,icd9
301721170.0,2008-05-04 02:27:10,101,3,Vincent's angina,3962,icd9
300343086.0,2000-12-07 07:56:47,334.3,4,Other cerebellar ataxia,2515,icd9
,2005-05-12 23:37:51,813.44,5,"Radius with ulna, lower end",2972,icd9
386880983.0,1987-12-24 00:54:19,923.21,5,Wrist,7882,icd9
,2011-01-24 03:37:00,E938.7,4,Spinal anesthetics,5714,icd9
,1988-02-14 19:34:34,249.4,4,Secondary diabetes mellitus with renal manifestations,9420,icd9
273880363.0,2019-03-08 05:20:04,902.87,5,Multiple blood vessels of abdomen and pelvis,9186,icd9
314130688.0,1972-04-14 05:00:59,036.2,4,Meningococcemia,4934,icd9
277641346.0,1984-07-16 03:15:11,V04.82,5,Respiratory syncytial virus (RSV),3611,icd9
310762629.0,2000-08-27 06:06:37,794.14,5,Abnormal oculomotor studies,6238,icd9
242908116.0,2014-10-17 17:10:46,736.41,5,Genu valgum (acquired),2344,icd9
295005230.0,2009-11-30 19:36:13,379.03,5,Anterior scleritis,3600,icd9
,2003-05-17 02:13:13,156.1,4,Extrahepatic bile ducts,9623,icd9
249488825.0,1973-07-25 08:14:19,794.02,5,Abnormal electroencephalogram [EEG],1404,icd9
235245752.0,2006-03-07 00:26:34,274.89,5,Other,3075,icd9
238304331.0,1996-08-09 15:54:10,V15.1,4,Surgery to heart and great vessels,3894,icd9
345080160.0,1975-01-26 15:26:10,459.33,5,Chronic venous hypertension with ulcer and inflammation,2912,icd9
339531118.0,2003-11-30 13:55:49,213.1,4,Lower jaw bone,3543,icd9
333494857.0,1985-08-16 17:40:11,564.9,4,Unspecified functional disorder of intestine,3146,icd9
298188915.0,1998-11-01 00:44:01,E935.0,4,Heroin,9566,icd9
245588488.0,2005-09-20 21:02:34,750,2,Other congenital anomalies of upper alimentary tract,2047,icd9
362405612.0,1985-07-07 14:45:31,377.5,4,Disorders of optic chiasm,9566,icd9
320833199.0,1980-05-16 23:04:42,890.2,4,With tendon involvement,3647,icd9
216469800.0,1994-05-25 06:50:57,372.01,5,"Serous conjunctivitis, except viral",7107,icd9
207309739.0,1978-09-18 06:08:33,901.81,5,Intercostal artery or vein,5253,icd9
295699987.0,1996-08-13 22:40:38,V05,3,Need for prophylactic vaccination and inoculation against single diseases,7107,icd9
290059453.0,2010-04-11 19:39:08,V49.8,4,Other specified conditions influencing health status,1822,icd9
272336553.0,2015-08-04 05:10:58,737.40,5,"Curvature of spine, unspecified",3647,icd9
291676503.0,1976-04-03 23:30:00,956.2,4,Posterior tibial nerve,6238,icd9
,2020-12-17 11:42:18,323.71,5,Toxic encephalitis and encephalomyelitis,1822,icd9
351462565.0,2004-02-07 13:19:31,E847,3,Accidents involving cable cars not running on rails,5714,icd9
336042579.0,1972-09-12 03:42:52,789,3,Other symptoms involving abdomen and pelvis,5196,icd9
248442290.0,2007-06-21 09:56:18,V72.7,4,Diagnostic skin and sensitization tests,9186,icd9
302016624.0,1980-06-17 12:49:30,V19.1,4,Other eye disorders,8004,icd9
291178058.0,2017-03-02 14:33:09,286,3,Coagulation defects,8625,icd9
273960456.0,1999-03-21 05:59:28,924.4,4,Multiple sites of lower limb,8004,icd9
282576105.0,2003-12-10 14:16:21,V56.1,4,Fitting and adjustment of extracorporeal dialysis catheter,7485,icd9
,1992-04-22 00:36:18,270.7,4,Other disturbances of straight-chain amino-acid metabolism,9186,icd9
,2005-03-03 16:07:18,086.9,4,"Trypanosomiasis, unspecified",4224,icd9
209902968.0,1987-01-20 04:38:07,376.44,5,Orbital deformities associated with craniofacial deformities,7882,icd9
363899034.0,2004-05-15 11:39:20,723.2,4,Cervicocranial syndrome,3600,icd9
229913884.0,2015-11-08 04:39:39,333.4,4,Huntington's chorea,2962,icd9
389989681.0,1982-08-23 21:24:40,414.9,4,"Chronic ischemic heart disease, unspecified",3543,icd9
,1984-08-01 13:03:17,716.0,4,Kaschin-Beck disease,8724,icd9
,2013-12-07 11:18:52,839,3,"Other, multiple, and ill-defined dislocations",4934,icd9
,2017-12-08 08:18:47,466.0,4,Acute bronchitis,4224,icd9
330961183.0,2010-08-05 16:20:47,054.79,5,Other,1977,icd9
312400347.0,1997-01-26 14:48:35,V42,3,Organ or tissue replaced by transplant,1500,icd9
221128417.0,2014-02-18 05:14:45,367.32,5,Aniseikonia,7116,icd9
222246913.0,1972-07-03 09:57:58,E981,3,"Poisoning by gases in domestic use, undetermined whether accidentally or purposely inflicted",3075,icd9
309284294.0,2006-06-10 19:20:38,927.01,5,Scapular region,3894,icd9
255968069.0,1986-05-27 08:12:00,V46.1,4,Respirator [Ventilator],2912,icd9
375360240.0,1976-03-26 19:36:09,532.6,4,Chronic or unspecified with hemorrhage and perforation,3962,icd9
303604535.0,1982-02-14 12:50:11,813.83,5,Radius with ulna,2962,icd9
313552244.0,1989-03-29 01:48:21,968.9,4,Other and unspecified local anesthetics,5253,icd9
215079354.0,1981-01-07 01:45:45,357.0,4,Acute infective polyneuritis,5196,icd9
,1992-06-12 07:55:16,979.5,4,Poliomyelitis vaccine,2912,icd9
379397240.0,1981-03-07 17:51:08,786.06,5,Tachypnea,7573,icd9
273439904.0,2020-05-08 00:08:17,259.3,4,"Ectopic hormone secretion, not elsewhere classified",7087,icd9
305284622.0,1994-10-15 12:54:54,374.83,5,Elephantiasis of eyelid,7087,icd9
302260876.0,2000-10-08 07:12:19,453.42,5,Venous embolism and thrombosis of deep vessels of distal lower extremity,5714,icd9
231302310.0,1997-02-24 05:17:38,802.29,5,Multiple sites,2515,icd9
306513502.0,2010-11-24 12:27:04,366.04,5,Nuclear cataract,3146,icd9
244801180.0,2006-02-18 01:48:51,V58.9,4,Unspecified aftercare,7485,icd9
266086314.0,1994-04-15 10:37:27,V44.7,4,Artificial vagina,7364,icd9
354837843.0,2006-01-04 03:03:58,379.49,5,Other,2047,icd9
348109959.0,1997-09-13 19:46:31,E931.0,4,Sulfonamides,9566,icd9
368198081.0,1989-08-13 15:07:45,569.81,5,"Fistula of intestine, excluding rectum and anus",9186,icd9
352956517.0,2009-07-07 02:24:19,887.0,4,"Unilateral, below elbow, without mention of complication",1822,icd9
252483905.0,2017-10-17 02:45:20,939.1,4,"Uterus, any part",3643,icd9
261572719.0,1991-11-14 02:17:35,379.55,5,Dissociated nystagmus,9566,icd9
,1983-03-12 04:43:48,372.52,5,Pseudopterygium,3075,icd9
205917738.0,1997-11-15 11:46:19,567.0,4,Peritonitis in infectious diseases classified elsewhere,1286,icd9
375234197.0,2017-03-02 22:37:01,770.82,5,Other apnea of newborn,1211,icd9
377710247.0,1997-10-12 15:23:30,788.32,5,"Stress incontinence, male",3543,icd9
,2014-12-23 03:34:53,095.0,4,Syphilitic episcleritis,7116,icd9
354117886.0,2013-04-04 07:18:19,245.2,4,Chronic lymphocytic thyroiditis,5714,icd9
381809108.0,2016-12-20 09:23:24,V65.19,5,Other person consulting on behalf of another person,7364,icd9
,2005-12-11 18:05:36,519.2,4,Mediastinitis,3146,icd9
214596358.0,2014-12-15 13:43:27,369.07,5,Better eye: profound impairment; lesser eye: near-total impairment,1323,icd9
238477868.0,1975-01-22 21:59:55,671,3,Venous complications in pregnancy and the puerperium,3894,icd9
,2017-12-30 00:24:53,249.8,4,Secondary diabetes mellitus with other specified manifestations,2344,icd9
,1998-07-07 03:21:54,V73.4,4,Yellow fever,3075,icd9
292142577.0,2019-10-04 08:43:42,150.1,4,Thoracic esophagus,1286,icd9
351349395.0,2016-02-27 08:05:49,125.7,4,Dracontiasis,1500,icd9
340311353.0,1987-01-25 06:51:18,722.39,5,Other,9623,icd9
,1999-05-07 19:54:16,626.8,4,Other,6755,icd9
,1975-10-21 06:42:20,209.03,5,Malignant carcinoid tumor of the ileum,1404,icd9
,1985-01-29 09:14:32,018.8,4,Other specified miliary tuberculosis,7882,icd9
340879124.0,1983-07-02 19:58:36,275.3,4,Disorders of phosphorus metabolism,2515,icd9
271572319.0,2009-01-03 14:46:23,363.3,4,Chorioretinal scars,7087,icd9
309107589.0,1992-01-27 10:21:00,E967.9,4,By unspecified person,1211,icd9
386074997.0,1992-02-20 01:53:04,155,3,Malignant neoplasm of liver and intrahepatic bile ducts,6321,icd9
330750511.0,1986-07-20 08:02:59,656.8,4,Other specified fetal and placental problems,7107,icd9
377247433.0,1999-12-31 21:19:25,V01.6,4,Venereal diseases,6755,icd9
366214716.0,1989-05-25 21:02:36,862.2,4,"Other specified intrathoracic organs, without mention of open wound into cavity",3075,icd9
316192512.0,1975-06-27 10:14:43,007,3,Other protozoal intestinal diseases,6321,icd9
288905454.0,2020-02-29 01:04:58,760-779,1,CERTAIN CONDITIONS ORIGINATING IN THE PERINATAL PERIOD ,7107,icd9
359244355.0,1990-03-25 19:17:11,V85.37,5,"Body Mass Index 37.0-37.9, adult",7882,icd9
283529888.0,1987-03-26 10:49:21,099.2,4,Granuloma inguinale,7364,icd9
361878137.0,2004-08-29 15:51:17,274.1,4,Gouty nephropathy,9420,icd9
311888155.0,1989-09-20 20:18:26,379.9,4,Unspecified disorder of eye and adnexa,7107,icd9
221114074.0,2018-08-04 14:26:59,327.27,5,Central sleep apnea in conditions classified elsewhere,7116,icd9
317722710.0,1986-03-18 19:53:18,805,3,Fracture of vertebral column without mention of spinal cord injury,7107,icd9
,2002-04-25 00:37:46,789.9,4,Other symptoms involving abdomen and pelvis,7087,icd9
,2009-01-05 02:03:09,410.4,4,Of other inferior wall,3075,icd9
309154217.0,1995-05-14 17:15:22,V40.2,4,Other mental problems,3643,icd9
237013642.0,1971-02-08 06:48:52,371.14,5,Kayser-Fleischer ring,2962,icd9
281364502.0,2004-09-24 18:58:15,693.8,4,Due to other specified substances taken internally,4934,icd9
204501803.0,2007-03-13 10:43:23,484.7,4,Pneumonia in other systemic mycoses,3643,icd9
327812612.0,2018-07-11 09:32:37,969.7,4,Psychostimulants,7364,icd9
254909399.0,1979-01-30 02:06:30,523.01,5,"Acute gingivitis, non-plaque induced",1323,icd9
321869152.0,2020-02-17 02:01:51,162,3,"Malignant neoplasm of trachea, bronchus, and lung",3894,icd9
216003617.0,1978-06-04 06:17:32,617.0,4,Endometriosis of uterus,9608,icd9
309717635.0,1984-06-09 10:44:41,V52,3,Fitting and adjustment of prosthetic device and implant,3075,icd9
265674461.0,1995-10-27 12:33:38,320.7,4,Meningitis in other bacterial diseases classified elsewhere,6238,icd9
,2008-05-07 19:18:20,V26.0,4,Tuboplasty or vasoplasty after previous sterilization,9623,icd9
254692664.0,2008-07-02 13:23:16,225,3,Benign neoplasm of brain and other parts of nervous system,9657,icd9
272001875.0,1987-08-05 12:33:38,230.9,4,Other and unspecified digestive organs,7485,icd9
358857404.0,1988-03-11 02:55:50,V42.81,5,Bone marrow,5253,icd9
,2005-03-16 09:13:35,775.1,4,Neonatal diabetes mellitus,2912,icd9
,2012-10-20 19:45:01,422.99,5,Other,8724,icd9
,1992-10-18 20:49:06,516.1,4,Idiopathic pulmonary hemosiderosis,3894,icd9
273585711.0,1999-02-12 17:33:35,302.89,5,Other,1286,icd9
,2015-04-05 18:38:56,E811,3,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle,2515,icd9
331871985.0,2006-08-06 23:00:21,819,3,"Multiple fractures involving both upper limbs, and upper limb with rib(s) and sternum",1500,icd9
366090091.0,2020-11-09 17:59:40,471.9,4,Unspecified nasal polyp,3647,icd9
294345533.0,1994-12-05 01:14:32,405.9,4,Unspecified,1282,icd9
,1976-06-18 19:11:15,121.0,4,Opisthorchiasis,4224,icd9
231166654.0,2016-11-07 06:19:06,378.05,5,Alternating esotropia,7573,icd9
209221378.0,1980-08-24 07:03:33,V85.1,4,"Body Mass Index between 19-24, adult",5714,icd9
276863288.0,2004-03-25 14:38:11,363.7,4,Choroidal detachment,8004,icd9
215275683.0,1993-04-22 23:48:22,272.0,4,Pure hypercholesterolemia,3075,icd9
221818108.0,2013-06-11 07:11:03,525.51,5,"Partial edentulism, class I",4224,icd9
264249027.0,1971-12-28 22:24:00,084.5,4,Mixed malaria,1323,icd9
307845910.0,1974-10-15 20:13:35,148,3,Malignant neoplasm of hypopharynx,3611,icd9
299294491.0,1997-11-09 02:49:02,230.7,4,Other and unspecified parts of intestine,7087,icd9
262177678.0,2016-09-19 18:23:12,197.7,4,"Liver, specified as secondary",2344,icd9
254904631.0,1999-11-14 08:13:46,003.2,4,Localized salmonella infections,7087,icd9
243624897.0,2010-03-25 22:32:25,206.0,4,Acute,3894,icd9
239461170.0,2013-10-17 00:22:27,567.81,5,Choleperitonitis,3146,icd9
362185136.0,2008-03-04 03:55:22,360.54,5,"Foreign body, magnetic, in vitreous",1977,icd9
,2004-09-18 17:59:19,611.1,4,Hypertrophy of breast,7107,icd9
,1987-08-25 03:31:50,692.84,5,Due to animal (cat) (dog) dander,1500,icd9
244186025.0,2005-09-12 12:53:39,775.8,4,Other neonatal endocrine and metabolic disturbances,7573,icd9
234942060.0,1997-05-17 23:32:31,V10.61,5,Lymphoid leukemia,7485,icd9
266317447.0,1997-09-25 05:21:38,344.32,5,Affecting nondominant side,1500,icd9
245204503.0,2003-01-11 03:32:38,959.13,5,Fracture of corpus cavernosum penis,8004,icd9
285279910.0,1971-05-07 02:27:39,362.71,5,Retinal dystrophy in systemic or cerebroretinal lipidoses,9566,icd9
389337156.0,1992-11-04 11:09:52,287,3,Purpura and other hemorrhagic conditions,1282,icd9
325979185.0,2010-02-06 20:46:14,736.3,4,Acquired deformities of hip,7087,icd9
370357977.0,1993-07-20 02:01:30,313.82,5,Identity disorder,1286,icd9
373038352.0,2005-07-10 13:15:19,189.4,4,Paraurethral glands,4934,icd9
279508784.0,1999-12-18 19:29:22,E931.4,4,Antimalarials and drugs acting on other blood protozoa,1323,icd9
,2019-06-04 12:16:20,344.9,4,"Paralysis, unspecified",9186,icd9
215952593.0,1993-02-16 11:30:14,958.7,4,Traumatic subcutaneous emphysema,2344,icd9
,2013-04-22 01:19:13,846.1,4,Sacroiliac ligament,3146,icd9
