סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
202973014,1980-01-19 11:55:22,Z0142,Encounter for cervical smear to confirm findings of recent normal smear following initial abnormal smear,icd10
241498152,2013-02-11 02:16:09,S72352K,"Displaced comminuted fracture of shaft of left femur, subsequent encounter for closed fracture with nonunion",icd10
385319011,1998-02-06 01:22:14,S52312K,"Greenstick fracture of shaft of radius, left arm, subsequent encounter for fracture with nonunion",icd10
358075362,2009-10-22 01:12:16,S32018B,"Other fracture of first lumbar vertebra, initial encounter for open fracture",icd10
260173839,1983-05-23 18:00:05,S91319D,"Laceration without foreign body, unspecified foot, subsequent encounter",icd10
235785569,2015-09-04 06:08:27,S92531P,"Displaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion",icd10
348039962,2012-08-13 04:45:18,S92022P,"Displaced fracture of anterior process of left calcaneus, subsequent encounter for fracture with malunion",icd10
337446765,2009-09-25 12:20:58,T23702D,"Corrosion of third degree of left hand, unspecified site, subsequent encounter",icd10
327600433,1996-08-07 03:43:42,T84620S,"Infection and inflammatory reaction due to internal fixation device of right femur, sequela",icd10
306737789,1978-04-01 18:46:59,O2251,"Cerebral venous thrombosis in pregnancy, first trimester",icd10
295243365,2005-06-15 16:58:38,S42363P,"Displaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with malunion",icd10
239184302,1997-12-27 22:04:50,T699XXD,"Effect of reduced temperature, unspecified, subsequent encounter",icd10
278693539,2014-03-12 11:04:59,C882,Heavy chain disease,icd10
315758742,2007-10-07 05:47:31,Q386,Other congenital malformations of mouth,icd10
363853525,2013-11-19 18:51:22,J430,Unilateral pulmonary emphysema [MacLeod's syndrome],icd10
330749990,2008-12-10 20:48:45,S62324B,"Displaced fracture of shaft of fourth metacarpal bone, right hand, initial encounter for open fracture",icd10
321705581,1991-02-09 09:56:06,T83011S,"Breakdown (mechanical) of indwelling urethral catheter, sequela",icd10
267334889,2010-01-26 07:06:15,E832,Disorders of zinc metabolism,icd10
375726491,1982-09-30 14:58:05,S82145N,"Nondisplaced bicondylar fracture of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
218967140,1973-02-13 07:16:09,S82013G,"Displaced osteochondral fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing",icd10
219455685,2005-08-29 03:22:02,S82424Q,"Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion",icd10
205699656,1973-01-23 02:40:52,V351XXD,"Passenger in three-wheeled motor vehicle injured in collision with railway train or railway vehicle in nontraffic accident, subsequent encounter",icd10
205100756,2018-06-03 02:31:23,M84650S,"Pathological fracture in other disease, pelvis, sequela",icd10
291697473,1991-05-21 16:49:51,S61204S,"Unspecified open wound of right ring finger without damage to nail, sequela",icd10
297173971,1997-02-24 21:26:45,S49132G,"Salter-Harris Type III physeal fracture of lower end of humerus, left arm, subsequent encounter for fracture with delayed healing",icd10
275115769,2002-10-14 04:59:35,M80041A,"Age-related osteoporosis with current pathological fracture, right hand, initial encounter for fracture",icd10
359412605,2010-08-14 16:20:08,S65512D,"Laceration of blood vessel of right middle finger, subsequent encounter",icd10
353966763,1972-07-03 16:00:22,S0920XD,"Traumatic rupture of unspecified ear drum, subsequent encounter",icd10
280667734,1996-05-05 01:57:26,Y9362,"Activity, american flag or touch football",icd10
249979765,2003-02-19 04:12:21,M02069,"Arthropathy following intestinal bypass, unspecified knee",icd10
327057115,2015-04-27 17:31:52,N421,Congestion and hemorrhage of prostate,icd10
277943991,1974-08-25 14:48:50,S96221A,"Laceration of intrinsic muscle and tendon at ankle and foot level, right foot, initial encounter",icd10
363788780,1992-12-19 06:28:46,S7700XA,"Crushing injury of unspecified hip, initial encounter",icd10
276975008,1995-08-16 16:36:22,S62358G,"Nondisplaced fracture of shaft of other metacarpal bone, subsequent encounter for fracture with delayed healing",icd10
208885596,1983-04-19 13:23:42,M19119,"Post-traumatic osteoarthritis, unspecified shoulder",icd10
217624196,2017-03-04 11:03:01,T23601A,"Corrosion of second degree of right hand, unspecified site, initial encounter",icd10
293192343,2010-05-06 23:36:20,X789XXS,"Intentional self-harm by unspecified sharp object, sequela",icd10
282344757,2016-10-04 09:21:04,S8291XF,"Unspecified fracture of right lower leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
239530639,2005-08-18 23:28:11,M84464K,"Pathological fracture, left fibula, subsequent encounter for fracture with nonunion",icd10
229578263,1983-02-23 13:38:32,S162XXA,"Laceration of muscle, fascia and tendon at neck level, initial encounter",icd10
361055877,1975-07-27 02:37:53,S82856Q,"Nondisplaced trimalleolar fracture of unspecified lower leg, subsequent encounter for open fracture type I or II with malunion",icd10
238678833,1982-10-28 04:33:24,A329,"Listeriosis, unspecified",icd10
321909006,1991-01-30 15:25:49,S34101D,"Unspecified injury to L1 level of lumbar spinal cord, subsequent encounter",icd10
212600150,1996-12-01 15:44:29,T620X1S,"Toxic effect of ingested mushrooms, accidental (unintentional), sequela",icd10
265802523,1993-03-16 00:56:42,T63631S,"Toxic effect of contact with sea anemone, accidental (unintentional), sequela",icd10
285515908,1985-12-22 04:25:05,S00429D,"Blister (nonthermal) of unspecified ear, subsequent encounter",icd10
250233983,1978-09-23 16:05:43,S42444P,"Nondisplaced fracture (avulsion) of medial epicondyle of right humerus, subsequent encounter for fracture with malunion",icd10
365816590,1973-11-28 06:05:38,S82865N,"Nondisplaced Maisonneuve's fracture of left leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
319359655,1980-03-02 06:19:44,X100XXA,"Contact with hot drinks, initial encounter",icd10
205044969,1996-02-09 02:14:15,S25301S,"Unspecified injury of right innominate or subclavian vein, sequela",icd10
321376699,2008-10-14 23:45:51,A5057,Syphilitic saddle nose,icd10
295283921,2003-01-28 12:56:18,E0942,Drug or chemical induced diabetes mellitus with neurological complications with diabetic polyneuropathy,icd10
274052055,1994-01-09 11:27:30,C8288,"Other types of follicular lymphoma, lymph nodes of multiple sites",icd10
258166913,1985-03-08 11:39:58,Y9351,"Activity, roller skating (inline) and skateboarding",icd10
254913642,1978-03-01 14:27:15,S56291D,"Other injury of other flexor muscle, fascia and tendon at forearm level, right arm, subsequent encounter",icd10
218042697,2007-09-17 18:25:24,B658,Other schistosomiasis,icd10
312119430,1975-01-19 07:52:34,Y93C2,"Activity, hand held interactive electronic device",icd10
385109023,1972-02-03 04:46:04,H510,Palsy (spasm) of conjugate gaze,icd10
282502946,1995-08-30 00:56:17,M10169,"Lead-induced gout, unspecified knee",icd10
206769434,2009-09-05 08:19:27,S62232S,"Other displaced fracture of base of first metacarpal bone, left hand, sequela",icd10
205424490,1982-10-14 18:59:10,Z96611,Presence of right artificial shoulder joint,icd10
375238538,1995-03-01 01:29:35,S72435E,"Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type I or II with routine healing",icd10
291945717,2018-04-01 18:39:33,S52541R,"Smith's fracture of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
323448749,1991-12-31 13:12:08,S62322G,"Displaced fracture of shaft of third metacarpal bone, right hand, subsequent encounter for fracture with delayed healing",icd10
282496282,1999-11-07 06:02:04,S21049S,"Puncture wound with foreign body of unspecified breast, sequela",icd10
261647987,2002-01-17 16:16:09,T2270XA,"Corrosion of third degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter",icd10
221996359,1978-12-26 17:26:31,M71812,"Other specified bursopathies, left shoulder",icd10
204206442,1995-01-11 09:34:54,S82109F,"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
223643979,2018-07-11 19:10:44,S72334H,"Nondisplaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type I or II with delayed healing",icd10
299000601,2012-12-06 14:09:59,S31542D,"Puncture wound with foreign body of unspecified external genital organs, female, subsequent encounter",icd10
336182442,2001-10-21 03:22:47,S99102D,"Unspecified physeal fracture of left metatarsal, subsequent encounter for fracture with routine healing",icd10
381893934,2020-02-22 06:50:35,N478,Other disorders of prepuce,icd10
389053032,1988-05-21 19:57:18,J45902,Unspecified asthma with status asthmaticus,icd10
378962245,1975-09-12 21:36:33,T23079A,"Burn of unspecified degree of unspecified wrist, initial encounter",icd10
330153486,2016-02-18 08:21:27,S62618B,"Displaced fracture of proximal phalanx of other finger, initial encounter for open fracture",icd10
279902838,1983-10-17 05:48:18,S31051S,"Open bite of lower back and pelvis with penetration into retroperitoneum, sequela",icd10
246916424,1994-06-28 17:49:39,S52201R,"Unspecified fracture of shaft of right ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",icd10
319241737,1989-08-22 20:19:31,S52333M,"Displaced oblique fracture of shaft of unspecified radius, subsequent encounter for open fracture type I or II with nonunion",icd10
339488461,1982-08-04 15:46:27,S55219D,"Laceration of vein at forearm level, unspecified arm, subsequent encounter",icd10
321060252,1998-08-06 23:05:50,G709,"Myoneural disorder, unspecified",icd10
378570229,1979-09-28 12:25:33,N5234,Erectile dysfunction following simple prostatectomy,icd10
254488829,1988-04-02 12:20:47,V7949XA,"Driver of bus injured in collision with other motor vehicles in traffic accident, initial encounter",icd10
268490556,1988-06-18 01:17:07,Q969,"Turner's syndrome, unspecified",icd10
271020647,2006-07-17 18:59:07,M60072,"Infective myositis, unspecified ankle",icd10
340897134,1982-11-07 00:20:46,S92352B,"Displaced fracture of fifth metatarsal bone, left foot, initial encounter for open fracture",icd10
234884037,1972-06-05 01:30:05,O458X9,"Other premature separation of placenta, unspecified trimester",icd10
215269358,1979-10-23 03:11:36,Z3183,Encounter for assisted reproductive fertility procedure cycle,icd10
341981794,1974-11-22 20:38:50,D763,Other histiocytosis syndromes,icd10
365504137,2008-07-05 09:40:16,S37829A,"Unspecified injury of prostate, initial encounter",icd10
266902348,1977-07-20 05:54:46,S72131Q,"Displaced apophyseal fracture of right femur, subsequent encounter for open fracture type I or II with malunion",icd10
355932885,2008-07-04 07:44:52,H70011,"Subperiosteal abscess of mastoid, right ear",icd10
242457408,1976-04-21 09:19:31,T425X4A,"Poisoning by mixed antiepileptics, undetermined, initial encounter",icd10
217627732,1992-10-31 03:20:39,Y36520D,"War operations involving indirect blast effect of nuclear weapon, military personnel, subsequent encounter",icd10
228592954,1977-02-27 09:34:14,S06300S,"Unspecified focal traumatic brain injury without loss of consciousness, sequela",icd10
216597164,2017-03-04 02:16:46,H40013,"Open angle with borderline findings, low risk, bilateral",icd10
225881946,1989-06-06 14:55:28,S85802S,"Unspecified injury of other blood vessels at lower leg level, left leg, sequela",icd10
256353644,2003-06-07 07:47:14,M2528,"Flail joint, other site",icd10
217266743,1979-08-10 18:03:36,X378XXA,"Other cataclysmic storms, initial encounter",icd10
223720413,2008-09-18 21:39:45,S52512N,"Displaced fracture of left radial styloid process, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
356266902,1987-03-22 21:05:01,B89,Unspecified parasitic disease,icd10
372734282,2018-02-03 23:09:27,T476X2D,"Poisoning by antidiarrheal drugs, intentional self-harm, subsequent encounter",icd10
205155508,2009-06-24 08:29:09,F10221,Alcohol dependence with intoxication delirium,icd10
367479660,2005-03-13 14:16:21,H59331,Postprocedural hematoma of right eye and adnexa following an ophthalmic procedure,icd10
340448898,1991-07-09 17:24:33,S92121G,"Displaced fracture of body of right talus, subsequent encounter for fracture with delayed healing",icd10
377952979,2017-05-18 03:27:18,H04313,Phlegmonous dacryocystitis of bilateral lacrimal passages,icd10
348173816,1971-05-13 23:35:33,H70812,"Postauricular fistula, left ear",icd10
271088614,2008-07-10 01:15:37,T370X4S,"Poisoning by sulfonamides, undetermined, sequela",icd10
232351462,2020-08-02 08:46:40,I63412,Cerebral infarction due to embolism of left middle cerebral artery,icd10
303846301,2015-03-16 12:48:34,Y36301S,"War operations involving unspecified fire, conflagration and hot substance, civilian, sequela",icd10
218815010,2018-06-26 21:33:47,S86821A,"Laceration of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter",icd10
301858702,1977-07-01 11:09:47,M1A1120,"Lead-induced chronic gout, left shoulder, without tophus (tophi)",icd10
349228861,2020-10-16 07:20:12,M24152,"Other articular cartilage disorders, left hip",icd10
226785579,2011-07-13 11:42:42,J3802,"Paralysis of vocal cords and larynx, bilateral",icd10
209051898,1976-12-26 02:59:59,T8201XD,"Breakdown (mechanical) of heart valve prosthesis, subsequent encounter",icd10
294284356,1988-06-05 07:52:02,R091,Pleurisy,icd10
246855107,2014-09-03 21:29:27,S62649A,"Nondisplaced fracture of proximal phalanx of unspecified finger, initial encounter for closed fracture",icd10
237883087,1988-11-25 06:33:04,S73034S,"Other anterior dislocation of right hip, sequela",icd10
349044347,1971-03-02 10:06:58,S82264J,"Nondisplaced segmental fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
263338899,2001-01-29 21:40:57,S83134A,"Medial dislocation of proximal end of tibia, right knee, initial encounter",icd10
274124936,1978-12-28 21:44:32,S66422D,"Laceration of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, subsequent encounter",icd10
212847909,2010-02-27 06:05:21,Y9375,"Activity, martial arts",icd10
376986869,1981-10-29 14:45:24,M05262,Rheumatoid vasculitis with rheumatoid arthritis of left knee,icd10
364703483,1985-01-14 15:06:35,S53429S,"Ulnohumeral (joint) sprain of unspecified elbow, sequela",icd10
303914879,2002-06-16 04:28:37,S79819D,"Other specified injuries of unspecified hip, subsequent encounter",icd10
276312211,2007-07-16 13:45:06,S62652A,"Nondisplaced fracture of middle phalanx of right middle finger, initial encounter for closed fracture",icd10
273396322,1988-12-13 10:33:18,T483X2S,"Poisoning by antitussives, intentional self-harm, sequela",icd10
314878687,1988-10-04 17:16:33,T7611XS,"Adult physical abuse, suspected, sequela",icd10
298801097,2017-04-30 10:30:38,S52235A,"Nondisplaced oblique fracture of shaft of left ulna, initial encounter for closed fracture",icd10
335407745,1996-05-21 08:49:37,S61412S,"Laceration without foreign body of left hand, sequela",icd10
280978100,2000-10-17 04:56:54,H44393,"Other degenerative disorders of globe, bilateral",icd10
303955195,2013-07-18 07:43:25,T567X3S,"Toxic effect of beryllium and its compounds, assault, sequela",icd10
237301310,1972-11-18 02:03:30,R402254,"Coma scale, best verbal response, oriented, 24 hours or more after hospital admission",icd10
382942404,1997-01-27 23:55:01,S72126N,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
257226853,2003-12-18 22:06:31,H60539,"Acute contact otitis externa, unspecified ear",icd10
353091098,1973-01-22 17:18:40,V263XXS,"Person boarding or alighting a motorcycle injured in collision with other nonmotor vehicle, sequela",icd10
256632233,2011-09-16 18:57:28,V1960XS,"Unspecified pedal cyclist injured in collision with unspecified motor vehicles in traffic accident, sequela",icd10
228692736,1984-12-09 11:26:06,S92192D,"Other fracture of left talus, subsequent encounter for fracture with routine healing",icd10
304634224,2009-11-07 07:48:19,E668,Other obesity,icd10
262146542,1999-08-30 08:28:19,M6752,"Plica syndrome, left knee",icd10
262878910,1985-12-29 16:27:12,S63412A,"Traumatic rupture of collateral ligament of right middle finger at metacarpophalangeal and interphalangeal joint, initial encounter",icd10
280767935,1998-07-21 06:05:30,I82712,Chronic embolism and thrombosis of superficial veins of left upper extremity,icd10
345331850,2009-10-27 11:33:44,S31132S,"Puncture wound of abdominal wall without foreign body, epigastric region without penetration into peritoneal cavity, sequela",icd10
209808708,1990-12-13 10:45:55,W16522A,"Jumping or diving into swimming pool striking bottom causing other injury, initial encounter",icd10
372455120,1990-10-16 09:04:20,M84552A,"Pathological fracture in neoplastic disease, left femur, initial encounter for fracture",icd10
380563186,1975-08-22 11:51:37,S32040G,"Wedge compression fracture of fourth lumbar vertebra, subsequent encounter for fracture with delayed healing",icd10
245736362,1978-12-09 04:49:53,T43203S,"Poisoning by unspecified antidepressants, assault, sequela",icd10
330558042,1975-06-13 06:45:58,L089,"Local infection of the skin and subcutaneous tissue, unspecified",icd10
237499661,1976-10-08 03:29:37,T23469A,"Corrosion of unspecified degree of back of unspecified hand, initial encounter",icd10
317642831,1978-10-11 13:20:57,O99412,"Diseases of the circulatory system complicating pregnancy, second trimester",icd10
292538748,2014-07-25 03:57:28,S72433K,"Displaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with nonunion",icd10
233750351,1999-10-25 04:42:08,M23362,"Other meniscus derangements, other lateral meniscus, left knee",icd10
333464808,1980-09-10 16:58:47,T25512S,"Corrosion of first degree of left ankle, sequela",icd10
268689223,1996-11-14 00:38:22,S53429A,"Ulnohumeral (joint) sprain of unspecified elbow, initial encounter",icd10
359288965,2020-10-31 17:23:22,V493XXS,"Car occupant (driver) (passenger) injured in unspecified nontraffic accident, sequela",icd10
237490288,2017-07-22 00:13:49,S72063M,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",icd10
229463045,1976-12-23 18:49:01,V479XXS,"Unspecified car occupant injured in collision with fixed or stationary object in traffic accident, sequela",icd10
221567977,1987-04-28 23:11:59,S09319A,"Primary blast injury of unspecified ear, initial encounter",icd10
201955512,2002-03-03 10:24:38,M84649G,"Pathological fracture in other disease, unspecified hand, subsequent encounter for fracture with delayed healing",icd10
274101013,2017-01-26 18:45:39,W5819XD,"Other contact with crocodile, subsequent encounter",icd10
301740852,1971-10-15 20:51:40,S46292A,"Other injury of muscle, fascia and tendon of other parts of biceps, left arm, initial encounter",icd10
299944694,2012-01-08 01:23:42,V847XXA,"Person on outside of special agricultural vehicle injured in nontraffic accident, initial encounter",icd10
236580990,1972-04-24 08:23:58,O43891,"Other placental disorders, first trimester",icd10
385050325,1979-01-31 05:25:47,K648,Other hemorrhoids,icd10
214715300,2008-09-19 09:10:38,T45525D,"Adverse effect of antithrombotic drugs, subsequent encounter",icd10
286390648,2019-12-13 14:47:38,S7225XH,"Nondisplaced subtrochanteric fracture of left femur, subsequent encounter for open fracture type I or II with delayed healing",icd10
233215755,2017-07-08 18:04:09,M85439,"Solitary bone cyst, unspecified ulna and radius",icd10
244283700,2017-06-21 22:23:17,D3613,"Benign neoplasm of peripheral nerves and autonomic nervous system of lower limb, including hip",icd10
305208419,1975-12-10 01:47:38,M24551,"Contracture, right hip",icd10
249492598,2001-02-09 07:56:32,V449XXS,"Unspecified car occupant injured in collision with heavy transport vehicle or bus in traffic accident, sequela",icd10
333715520,1977-10-01 11:55:41,S72342N,"Displaced spiral fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
367074187,1989-11-21 15:18:53,S42024D,"Nondisplaced fracture of shaft of right clavicle, subsequent encounter for fracture with routine healing",icd10
204601132,2010-04-06 20:44:54,T20219S,"Burn of second degree of unspecified ear [any part, except ear drum], sequela",icd10
318666606,2007-07-28 12:27:58,S62319B,"Displaced fracture of base of unspecified metacarpal bone, initial encounter for open fracture",icd10
369370724,1982-05-24 09:32:08,O99212,"Obesity complicating pregnancy, second trimester",icd10
333808539,1981-07-21 20:11:51,S82242F,"Displaced spiral fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
201212842,1995-11-18 12:34:00,S09391S,"Other specified injury of right middle and inner ear, sequela",icd10
237408397,1991-12-14 17:55:47,S93106S,"Unspecified dislocation of unspecified toe(s), sequela",icd10
374419095,1972-01-28 08:34:08,M4715,"Other spondylosis with myelopathy, thoracolumbar region",icd10
367522560,2010-05-23 20:07:03,S82426S,"Nondisplaced transverse fracture of shaft of unspecified fibula, sequela",icd10
298070521,1983-12-24 03:49:15,S22012D,"Unstable burst fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing",icd10
297717919,2012-03-06 13:33:24,C8243,"Follicular lymphoma grade IIIb, intra-abdominal lymph nodes",icd10
366980475,2017-12-11 22:01:32,V9187XS,"Other injury due to other accident to water-skis, sequela",icd10
256774067,1986-04-03 11:18:48,S00449A,"External constriction of unspecified ear, initial encounter",icd10
387247466,2012-08-06 22:26:53,S62395D,"Other fracture of fourth metacarpal bone, left hand, subsequent encounter for fracture with routine healing",icd10
245791441,1977-05-03 21:47:51,S60141D,"Contusion of right ring finger with damage to nail, subsequent encounter",icd10
214442664,1998-06-19 08:05:57,Z048,Encounter for examination and observation for other specified reasons,icd10
215185928,2014-07-22 13:31:34,S62101G,"Fracture of unspecified carpal bone, right wrist, subsequent encounter for fracture with delayed healing",icd10
370638412,2013-11-24 14:47:16,T8131XS,"Disruption of external operation (surgical) wound, not elsewhere classified, sequela",icd10
279422647,2011-09-09 14:24:29,T84050D,"Periprosthetic osteolysis of internal prosthetic right hip joint, subsequent encounter",icd10
288416606,2017-10-15 09:41:51,H15833,"Staphyloma posticum, bilateral",icd10
200529683,1977-02-25 15:29:55,K51413,Inflammatory polyps of colon with fistula,icd10
245428571,1997-08-24 21:48:16,S42142G,"Displaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with delayed healing",icd10
370440593,2008-05-08 07:07:45,F10250,Alcohol dependence with alcohol-induced psychotic disorder with delusions,icd10
342724824,1989-09-11 05:15:01,V0009XD,"Pedestrian on foot injured in collision with other pedestrian conveyance, subsequent encounter",icd10
369975227,2020-11-16 22:26:21,S60417S,"Abrasion of left little finger, sequela",icd10
201863102,1984-11-23 22:46:41,S42111D,"Displaced fracture of body of scapula, right shoulder, subsequent encounter for fracture with routine healing",icd10
285170609,1972-08-12 11:56:43,W908XXA,"Exposure to other nonionizing radiation, initial encounter",icd10
281122387,1994-01-15 08:15:27,V565XXD,"Driver of pick-up truck or van injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",icd10
275615648,1973-05-15 21:50:19,T22492S,"Corrosion of unspecified degree of multiple sites of left shoulder and upper limb, except wrist and hand, sequela",icd10
343069030,2005-05-21 05:13:30,S72413J,"Displaced unspecified condyle fracture of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",icd10
261390505,2003-12-08 11:43:07,T63063D,"Toxic effect of venom of other North and South American snake, assault, subsequent encounter",icd10
271230557,2017-04-01 02:00:08,S66529D,"Laceration of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level, subsequent encounter",icd10
267541575,2010-12-08 07:57:32,V9500XD,"Unspecified helicopter accident injuring occupant, subsequent encounter",icd10
228414809,1982-01-02 17:34:22,S60452S,"Superficial foreign body of right middle finger, sequela",icd10
243643528,1989-03-01 12:09:48,S22030D,"Wedge compression fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing",icd10
276089007,1998-07-10 05:42:54,S23151S,"Dislocation of T8/T9 thoracic vertebra, sequela",icd10
231590860,1993-11-25 17:30:58,T148XXA,"Other injury of unspecified body region, initial encounter",icd10
273573921,1996-05-22 17:31:33,M1A0791,"Idiopathic chronic gout, unspecified ankle and foot, with tophus (tophi)",icd10
379401480,2019-04-05 22:02:23,T25419S,"Corrosion of unspecified degree of unspecified ankle, sequela",icd10
275720470,1990-02-04 05:09:37,T535X1A,"Toxic effect of chlorofluorocarbons, accidental (unintentional), initial encounter",icd10
306971214,1976-01-16 21:16:31,V0210XA,"Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",icd10
289335102,2007-01-31 17:03:29,J671,Bagassosis,icd10
389583045,2015-12-19 18:14:57,D249,Benign neoplasm of unspecified breast,icd10
220203444,2002-03-09 04:03:36,Z3A27,27 weeks gestation of pregnancy,icd10
366347985,2018-08-01 02:30:25,S52351E,"Displaced comminuted fracture of shaft of radius, right arm, subsequent encounter for open fracture type I or II with routine healing",icd10
369374507,1999-09-10 08:48:59,S00501A,"Unspecified superficial injury of lip, initial encounter",icd10
200958409,2004-06-22 03:11:57,S31542D,"Puncture wound with foreign body of unspecified external genital organs, female, subsequent encounter",icd10
352115912,1974-11-30 19:15:34,T22149S,"Burn of first degree of unspecified axilla, sequela",icd10
378850656,1990-12-30 04:00:34,S31815D,"Open bite of right buttock, subsequent encounter",icd10
259262173,1986-07-12 20:01:51,B081,Molluscum contagiosum,icd10
241714602,1997-09-09 19:23:33,L97514,Non-pressure chronic ulcer of other part of right foot with necrosis of bone,icd10
386595434,2003-01-11 13:45:00,S89119A,"Salter-Harris Type I physeal fracture of lower end of unspecified tibia, initial encounter for closed fracture",icd10
306371857,2019-08-21 23:28:30,S11021A,"Laceration without foreign body of trachea, initial encounter",icd10
298702802,2002-06-02 04:43:31,S65191S,"Other specified injury of radial artery at wrist and hand level of right arm, sequela",icd10
250818939,1980-02-20 11:20:39,S62641D,"Nondisplaced fracture of proximal phalanx of left index finger, subsequent encounter for fracture with routine healing",icd10
329028066,1989-12-01 03:50:46,S92425A,"Nondisplaced fracture of distal phalanx of left great toe, initial encounter for closed fracture",icd10
258415078,1981-05-07 03:40:44,S08121D,"Partial traumatic amputation of right ear, subsequent encounter",icd10
386454005,1990-03-06 05:52:49,S83269D,"Peripheral tear of lateral meniscus, current injury, unspecified knee, subsequent encounter",icd10
245448022,1978-03-20 19:14:32,T22659D,"Corrosion of second degree of unspecified shoulder, subsequent encounter",icd10
283753198,2014-12-22 21:58:47,H11231,"Symblepharon, right eye",icd10
275999676,1984-09-11 15:24:05,F11220,"Opioid dependence with intoxication, uncomplicated",icd10
385607001,1990-12-10 17:25:14,T7581XS,"Effects of abnormal gravitation [G] forces, sequela",icd10
230187817,2016-12-11 23:49:57,S29012A,"Strain of muscle and tendon of back wall of thorax, initial encounter",icd10
371194919,1999-09-03 12:17:12,T39395A,"Adverse effect of other nonsteroidal anti-inflammatory drugs [NSAID], initial encounter",icd10
354682854,1977-04-30 16:49:18,K05313,"Chronic periodontitis, localized, severe",icd10
227675756,1981-10-02 12:26:59,I771,Stricture of artery,icd10
232741564,1996-10-23 18:52:21,S92156S,"Nondisplaced avulsion fracture (chip fracture) of unspecified talus, sequela",icd10
212672537,1989-10-29 08:23:51,T578X4A,"Toxic effect of other specified inorganic substances, undetermined, initial encounter",icd10
326484481,1975-10-01 23:53:44,S92415G,"Nondisplaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with delayed healing",icd10
271164842,1990-07-02 23:45:43,S40272D,"Other superficial bite of left shoulder, subsequent encounter",icd10
233453260,2012-10-25 10:37:43,H44812,"Hemophthalmos, left eye",icd10
387719779,2007-08-15 06:51:14,V1959XS,"Pedal cycle passenger injured in collision with other motor vehicles in traffic accident, sequela",icd10
297944751,2006-05-08 07:10:50,S82116A,"Nondisplaced fracture of unspecified tibial spine, initial encounter for closed fracture",icd10
215711081,1989-05-01 14:33:31,V9018XA,"Drowning and submersion due to other unpowered watercraft sinking, initial encounter",icd10
331799468,2004-04-25 15:52:23,W219XXA,"Striking against or struck by unspecified sports equipment, initial encounter",icd10
305742989,1986-07-23 02:19:17,L97429,Non-pressure chronic ulcer of left heel and midfoot with unspecified severity,icd10
318170905,1976-01-15 01:14:30,S72034Q,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type I or II with malunion",icd10
379314260,1995-02-06 18:33:05,S42013S,"Anterior displaced fracture of sternal end of unspecified clavicle, sequela",icd10
205674019,2006-09-03 15:19:26,S60322D,"Blister (nonthermal) of left thumb, subsequent encounter",icd10
340649208,2014-06-09 06:28:19,Y37130S,"Military operations involving destruction of aircraft due to onboard fire, military personnel, sequela",icd10
275874765,2003-03-01 04:29:46,S65009S,"Unspecified injury of ulnar artery at wrist and hand level of unspecified arm, sequela",icd10
375882254,2005-04-12 04:41:29,S42449P,"Incarcerated fracture (avulsion) of medial epicondyle of unspecified humerus, subsequent encounter for fracture with malunion",icd10
254591489,2019-04-14 14:45:09,H18223,"Idiopathic corneal edema, bilateral",icd10
